"names","rates","alpha","sigma.sq","theta","expected_mean","expected_var","tip_state","trait","cd"
"Ilex_laurina",0.00272505534229702,0.0742106016321365,0.0254678955388867,-0.911264902197585,-0.911253078375039,0.171577619631905,"AM","RD",FALSE
"Ilex_opaca",0.00272500157765498,0.0742105076559661,0.0254661214197009,-0.911255224045206,-0.911253078375039,0.171577619631905,"AM","RD",FALSE
"Ilex_pedunculosa",0.00272504747425654,0.0742105878794486,0.0254676359102232,-0.911263485874818,-0.911253079823124,0.171577619783209,"AM","RD",FALSE
"Pseudodictamnus_hirsutus",0.00272499179603043,0.0742104934692123,0.0254658535965714,-0.911252799848928,-0.911252114233886,0.171577619631905,"AM","RD",FALSE
"Hedeoma_hispida",0.00272500142547035,0.074210507655412,0.0254661251067986,-0.911255237375635,-0.9112530917604,0.17157763032184,"AM","RD",FALSE
"Monarda_fistulosa",0.00272504410395643,0.0742105822534556,0.025467533399159,-0.911262919873662,-0.91125309176739,0.171577630325005,"AM","RD",FALSE
"Pycnanthemum_virginianum",0.00272504410395643,0.0742105822534556,0.025467533399159,-0.911262919873662,-0.91125309176739,0.171577630325005,"AM","RD",FALSE
"Clinopodium_nepeta",0.00272499033931658,0.0742104882772851,0.0254657592799725,-0.911253241722558,-0.911253091765922,0.171577630325005,"AM","RD",FALSE
"Thymus_mastichina",0.00272499033671929,0.0742104882772851,0.0254657592687395,-0.911253241656135,-0.911253091703667,0.171577630292477,"AM","RD",FALSE
"Thymus_hyemalis",0.00272498950602545,0.0742104868212023,0.0254657317903755,-0.911253091761178,-0.9112530917604,0.17157763032184,"AM","RD",FALSE
"Thymus_dolomiticus",0.00272499033671929,0.0742104882772851,0.0254657592687395,-0.911253241656135,-0.911253091703667,0.171577630292477,"AM","RD",FALSE
"Agastache_foeniculum",0.00272498785663771,0.0742104868212023,0.0254657317802085,-0.9112521390647,-0.91125213810063,0.171577630292496,"AM","RD",FALSE
"Salvia_rosmarinus",0.00272499033671326,0.074210488277285,0.0254657592687119,-0.911253241655972,-0.911253091703667,0.171577630292477,"AM","RD",FALSE
"Salvia_chinensis",0.0071941499302642,0.0820222118455211,0.172938555598647,-1.71574485496966,-1.68424537939441,374.50364061471,"AM","RD",FALSE
"Lavandula_multifida",0.0027249903716336,0.074210488277285,0.025465759268712,-0.911253241655973,-0.911253091559302,0.171577630291207,"AM","RD",FALSE
"Teucrium_charidemi",0.00272500142312223,0.0742105076554181,0.0254661250967481,-0.911255237315584,-0.911253091700887,0.171577630292413,"AM","RD",FALSE
"Teucrium_chamaedrys",0.00272500223794094,0.0742105091114948,0.025466152585135,-0.911255376733718,-0.911253081057791,0.171577630279628,"AM","RD",FALSE
"Teucrium_fruticans",0.00272500241037873,0.0742105091114949,0.0254661488977471,-0.911255373944352,-0.911253078375039,0.171577619631905,"AM","RD",FALSE
"Lamium_album",0.00272500144863819,0.0742105076554121,0.0254661250966317,-0.911255237315516,-0.911253091702505,0.171577630292438,"NMAM","RD",FALSE
"Phlomoides_umbrosa",0.00272500225615816,0.0742105091114948,0.0254661525851361,-0.911255387270435,-0.911253091703693,0.171577630292478,"AM","RD",FALSE
"Phlomis_purpurea",0.00272500225615816,0.0742105091114948,0.0254661525851361,-0.911255387270435,-0.911253091703693,0.171577630292478,"AM","RD",FALSE
"Sideritis_pusilla",0.00272499033906397,0.0742104882772851,0.0254657592788806,-0.911253241716101,-0.911253091761214,0.171577630321842,"AM","RD",FALSE
"Vitex_lucens",0.00272498868968216,0.074210488277285,0.0254657592687378,-0.911252289019777,-0.911252138107042,0.171577630292413,"AM","RD",FALSE
"Orthocarpus_luteus",0.00272499667996309,0.0742104990951992,0.0254659598061702,-0.911254342414594,-0.911253078719852,0.171577619639916,"NM","RD",FALSE
"Strobilanthes_dimorphotricha",0.00272499049093179,0.074210488277285,0.0254657555813231,-0.911253228328711,-0.911253078375039,0.171577619631905,"AM","RD",FALSE
"Handroanthus_guayacan",0.00272499272495748,0.0742104924471892,0.0254658380010669,-0.911253671160813,-0.91125309176739,0.171577630325005,"AM","RD",FALSE
"Handroanthus_ochraceus",0.00272499272495748,0.0742104924471892,0.0254658380010669,-0.911253671160813,-0.91125309176739,0.171577630325005,"AM","RD",FALSE
"Tanaecium_pyramidatum",0.00272498914760326,0.0742104868212023,0.0254657317802085,-0.911252885751413,-0.911252886242865,0.171577630292413,"AM","RD",FALSE
"Catalpa_bignonioides",0.00272498914764549,0.0742104868212023,0.0254657317802085,-0.91125288577584,-0.911252886242865,0.171577630292413,"AM","RD",FALSE
"Verbena_hastata",0.00180669135777133,0.0742104868212086,0.0254657280929381,-0.911253078375687,-0.91125307838176,0.171577619632272,"AM","RD",FALSE
"Verbascum_thapsus",0.0027250434251386,0.0742105807973728,0.0254675022232642,-0.911262756592719,-0.911253079151052,0.171577619694779,"AM","RD",FALSE
"Veronica_persica",0.00272500190248315,0.0742105091115008,0.0254661525954183,-0.911255181406052,-0.911252886291003,0.171577630320662,"AM","RD",FALSE
"Veronica_spuria",0.00272500190013249,0.074210509111501,0.0254661525852515,-0.911255181345933,-0.911252886242865,0.171577630292413,"AM","RD",FALSE
"Veronicastrum_virginicum",0.00272498784077233,0.0742104868212023,0.0254657317903755,-0.911252128588768,-0.911252127673465,0.171577630321849,"AM","RD",FALSE
"Plantago_lanceolata",0.00272498950602553,0.0742104868212024,0.0254657317903772,-0.911253091761187,-0.911253091748516,0.171577630320585,"AM","RD",FALSE
"Plantago_patagonica",0.00272499033675726,0.0742104882773618,0.0254657592701637,-0.911253241663893,-0.911253091700764,0.171577630292413,"AM","RD",FALSE
"Penstemon_bradburyi",0.00272499346128296,0.0742104934692123,0.0254658535965714,-0.911253763020979,-0.911253078375039,0.171577619631905,"AM","RD",FALSE
"Penstemon_nitidus",0.00272499414010757,0.0742104949252951,0.0254658847724931,-0.911253926302522,-0.911253091700764,0.171577630292413,"AM","RD",FALSE
"Penstemon_procerus",0.0027250479047474,0.0742105889014656,0.0254676588916788,-0.911263604453622,-0.911253091700764,0.171577630292413,"AM","RD",FALSE
"Penstemon_confertus",0.00272498784077233,0.0742104868212023,0.0254657317903755,-0.911252128588768,-0.911252128282362,0.171577630321842,"AM","RD",FALSE
"Tetrapilus_roseus",0.00272512343034863,0.0742107209140184,0.0254701510766529,-0.911277199787488,-0.911253091700764,0.171577630292413,"AM","RD",FALSE
"Chrysojasminum_fruticans",0.00272498882803143,0.074210488277285,0.0254657555914891,-0.911252265217662,-0.911252114956635,0.171577619661334,"AM","RD",FALSE
"Noronhia_mildbraedii",0.00272498799300154,0.0742104868217563,0.0254657281032795,-0.911252115284101,-0.911252153931277,0.171577619631905,"AM","RD",FALSE
"Olea_europaea",0.00272498801121777,0.0742104868217563,0.0254657281032795,-0.911252125820262,-0.911252160912021,0.171577619631905,"AM","RD",FALSE
"Chionanthus_virginicus",0.00272498966081578,0.0742104868217564,0.0254657281145391,-0.911253078498684,-0.911253078441217,0.171577619664495,"AM","RD",FALSE
"Phillyrea_angustifolia",0.00272498801122054,0.0742104868217625,0.025465728103396,-0.911252125820455,-0.911252160912021,0.171577619631905,"AM","RD",FALSE
"Phillyrea_latifolia",0.00272498801122054,0.0742104868217625,0.025465728103396,-0.911252125820455,-0.911252160912021,0.171577619631905,"AM","RD",FALSE
"Osmanthus_didymopetalus",0.00272498965789332,0.0742104868212023,0.0254657280928199,-0.911253078373781,-0.91125307837504,0.171577619631905,"AM","RD",FALSE
"Nestegis_lanceolata",0.00272500144687501,0.0742105076970096,0.0254661258819271,-0.911255241574561,-0.911253091700764,0.171577630292413,"AM","RD",FALSE
"Fraxinus_mandshurica",0.00272499249306447,0.074210494925295,0.0254658847724644,-0.911252973666038,-0.911252138106754,0.171577630292413,"AM","RD",FALSE
"Fraxinus_angustifolia",0.00272498801121777,0.0742104868217563,0.0254657281032795,-0.91125212582026,-0.911252160912021,0.171577619631905,"AM","RD",FALSE
"Fraxinus_excelsior",0.00272498801121771,0.0742104868217562,0.0254657281032777,-0.91125212582025,-0.911252160912021,0.171577619631905,"AM","RD",FALSE
"Fraxinus_chinensis",0.00272498965789333,0.0742104868212023,0.0254657280928199,-0.911253078373783,-0.911253078383444,0.171577619632423,"AM","RD",FALSE
"Fraxinus_nigra",0.00272500142311892,0.0742105076554121,0.0254661250966317,-0.911255237315075,-0.91125309172924,0.171577630298361,"AM","RD",FALSE
"Fraxinus_americana",0.00272498950367482,0.0742104868212023,0.0254657317802085,-0.911253091701059,-0.91125309173147,0.171577630300073,"AM","RD",FALSE
"Syringa_reticulata",0.0027249895040357,0.0742104868218332,0.0254657317921193,-0.911253091765991,-0.911253091700764,0.171577630292413,"AM","RD",FALSE
"Stachyarrhena_acuminata",0.00272504342253531,0.0742105807973728,0.0254675022120046,-0.911262756526139,-0.911253078383034,0.171577619632384,"AM","RD",FALSE
"Eumachia_astrellantha",0.00330080499095904,0.0742104868213912,0.0254657281076467,-0.911253078461021,-0.911253078429989,0.17157761966349,"AM","RD",FALSE
"Eumachia_podocephala",0.00330080498828222,0.0742104868212022,0.0254657280928188,-0.911253078374975,-0.911253078375039,0.171577619631905,"AM","RD",FALSE
"Galium_boreale",0.00272498950367563,0.0742104868212036,0.0254657317802351,-0.911253091701205,-0.911253091679951,0.171577630292386,"NMAM","RD",FALSE
"Galium_aparine",0.00272498950367563,0.0742104868212036,0.0254657317802351,-0.911253091701205,-0.911253091679951,0.171577630292386,"NMAM","RD",FALSE
"Rubia_peregrina",0.00272499346128363,0.0742104934692123,0.0254658535965714,-0.911253763021367,-0.911253078719902,0.171577619639916,"AM","RD",FALSE
"Saprosma_ternatum",0.00272504425818057,0.0742105822534617,0.025467529711884,-0.911262906548267,-0.9112530784417,0.171577619664496,"AM","RD",FALSE
"Coprosma_lucida",0.00272498950367482,0.0742104868212022,0.0254657317802085,-0.911253091701059,-0.911253091679951,0.171577630292386,"AM","RD",FALSE
"Coprosma_linariifolia",0.00272498950367482,0.0742104868212022,0.0254657317802085,-0.911253091701059,-0.911253091679951,0.171577630292386,"AM","RD",FALSE
"Coprosma_rhamnoides",0.00272498965789548,0.0742104868212022,0.0254657280928188,-0.911253078375039,-0.911253078719852,0.171577619639916,"AM","RD",FALSE
"Coprosma_ciliata",0.00272498950367482,0.0742104868212022,0.0254657317802085,-0.911253091701059,-0.91125308593686,0.171577628060059,"AM","RD",FALSE
"Coprosma_foetidissima",0.00272504342253883,0.074210580797379,0.025467502212121,-0.911262756526773,-0.91125307837508,0.171577619631905,"AM","RD",FALSE
"Psychotria_rhombibractea",0.00272498965785325,0.0742104868212022,0.0254657280928188,-0.911253078350615,-0.911253078719852,0.171577619639916,"AM","RD",FALSE
"Psychotria_asiatica",0.00272498965785325,0.0742104868212022,0.0254657280928188,-0.911253078350615,-0.911253078719852,0.171577619639916,"AM","RD",FALSE
"Chassalia_subnuda",0.00272500157734626,0.0742105076554121,0.0254661214092679,-0.911255223989606,-0.9112530787199,0.171577619639916,"AM","RD",FALSE
"Rudgea_lanceifolia",0.00272498965785325,0.0742104868212022,0.0254657280928188,-0.911253078350615,-0.91125307871985,0.171577619639916,"AM","RD",FALSE
"Rudgea_cornifolia",0.00272498965785325,0.0742104868212022,0.0254657280928188,-0.911253078350615,-0.91125307871985,0.171577619639916,"AM","RD",FALSE
"Palicourea_virens",0.00272498968165161,0.0742104868627998,0.0254657288781141,-0.911253082634547,-0.911253078719849,0.171577619639916,"AM","RD",FALSE
"Palicourea_tinctoria",0.00272499185510324,0.0742104935683577,0.0254658554784438,-0.911252810119643,-0.911252114294219,0.171577619661334,"AM","RD",FALSE
"Palicourea_thyrsiflora",0.00272498968165161,0.0742104868627998,0.0254657288781141,-0.911253082634547,-0.911253078719849,0.171577619639916,"AM","RD",FALSE
"Palicourea_stenosepala",0.0027250100557926,0.0742105227405059,0.025466409889145,-0.911256790916457,-0.911253091740141,0.171577630321816,"AM","RD",FALSE
"Palicourea_spicata",0.00272500157734027,0.0742105076554121,0.025466121409242,-0.911255223989453,-0.911253078719961,0.171577619639916,"AM","RD",FALSE
"Palicourea_hoffmannseggiana",0.00272499370961594,0.0742104939032781,0.0254658617910374,-0.911253807723253,-0.911253078375136,0.171577619631905,"AM","RD",FALSE
"Palicourea_dichotoma",0.00180670231207548,0.0742105076554121,0.0254661250966327,-0.911254274143029,-0.911252127559905,0.171577630292413,"AM","RD",FALSE
"Palicourea_corymbifera",0.00272512343003247,0.0742107209134655,0.0254701510662178,-0.911277199730607,-0.911253091679951,0.171577630292386,"AM","RD",FALSE
"Palicourea_amplectens",0.00272512307400332,0.0742107209134655,0.0254701510662177,-0.911276993805487,-0.911252999266445,0.171577630292386,"AM","RD",FALSE
"Carapichea_pacimonica",0.00272499287892549,0.0742104924471892,0.0254658343125845,-0.911253657828319,-0.911253078435231,0.171577619661334,"AM","RD",FALSE
"Pagamea_macrophylla",0.00272499033906395,0.0742104882772851,0.0254657592788798,-0.911253241716097,-0.911253091761251,0.171577630321842,"AM","RD",FALSE
"Faramea_platyneura",0.00272498968201683,0.0742104868633539,0.0254657288886007,-0.91125308271619,-0.911253078375039,0.171577619631905,"AM","RD",FALSE
"Faramea_capillipes",0.00272498965789548,0.0742104868212022,0.0254657280928188,-0.911253078375039,-0.911253078375039,0.171577619631905,"AM","RD",FALSE
"Faramea_bangii",0.00272498965789548,0.0742104868212022,0.0254657280928188,-0.911253078375039,-0.911253078375039,0.171577619631905,"AM","RD",FALSE
"Faramea_torquata",0.00272498968201683,0.0742104868633539,0.0254657288886007,-0.91125308271619,-0.911253078375039,0.171577619631905,"AM","RD",FALSE
"Catunaregam_spinosa",0.00272517734889138,0.0742108148896346,0.0254719214979871,-0.9112868645551,-0.911253078375039,0.171577619631905,"AM","RD",FALSE
"Aidia_oxyodonta",0.00272517734889139,0.0742108148896346,0.0254719214979871,-0.9112868645551,-0.911253078375039,0.171577619631905,"AM","RD",FALSE
"Amaioua_glomerulata",0.00272517734889813,0.0742108148896346,0.025471921498013,-0.911286864555694,-0.911253078375039,0.171577619631905,"AM","RD",FALSE
"Amaioua_guianensis",0.00272517734889813,0.0742108148896346,0.025471921498013,-0.911286864555694,-0.911253078375039,0.171577619631905,"AM","RD",FALSE
"Kutchubaea_sericantha",0.00272500157734633,0.074210507655412,0.0254661214092678,-0.91125522398965,-0.911253078375039,0.171577619631905,"AM","RD",FALSE
"Kutchubaea_semisericea",0.0100774265703654,0.0820225745208921,0.172945398651113,-1.71578219189063,-1.71572068977548,146.936923409904,"AM","RD",FALSE
"Kutchubaea_oocarpa",0.00272500157734035,0.074210507655412,0.0254661214092419,-0.911255223989496,-0.911253078375039,0.171577619631905,"AM","RD",FALSE
"Alibertia_edulis",0.00272500157734633,0.074210507655412,0.0254661214092678,-0.91125522398965,-0.911253078375039,0.171577619631905,"AM","RD",FALSE
"Alibertia_claviflora",0.00272500157734633,0.074210507655412,0.0254661214092678,-0.91125522398965,-0.911253078375039,0.171577619631905,"AM","RD",FALSE
"Cordiera_myrciifolia",0.00272501398700448,0.0742105293464861,0.025466530901887,-0.91125745784782,-0.911253080831596,0.171577620200406,"AM","RD",FALSE
"Agouticarpa_curviflora",0.00330080540051673,0.074210488277285,0.0254657592687119,-0.911253241655972,-0.91125309170184,0.171577630292422,"AM","RD",FALSE
"Diplospora_dubia",0.00272500157733959,0.074210507655412,0.0254661214092419,-0.911255223989056,-0.911253078375039,0.171577619631905,"AM","RD",FALSE
