"rates","alpha","sigma.sq","theta","expected_mean","expected_var","tip_state","criteria","cd"
0.000978463194650539,1.17567136197742e-10,0.019469605692881,-0.677531130864722,-0.677531130864722,7.6068240554004,"AM","RD",TRUE
0.000978463194650539,1.17567136197742e-10,0.019469605692881,-0.677531130864722,-0.677531130864722,7.6068240554004,"AM","RD",TRUE
0.000978463194650539,1.17567136197742e-10,0.019469605692881,-0.677531130864722,-0.677531130864722,7.6068240554004,"AM","RD",TRUE
0.000978463194650539,1.17567136197742e-10,0.019469605692881,-0.677531130864722,-0.677531130864722,7.6068240554004,"AM","RD",TRUE
0.000978463194650539,1.17567136197742e-10,0.019469605692881,-0.677531130864722,-0.677531130864722,7.6068240554004,"AM","RD",TRUE
0.000978463194650539,1.17567136197742e-10,0.019469605692881,-0.677531130864722,-0.677531130864722,7.6068240554004,"AM","RD",TRUE
0.000978463194650539,1.17567136197742e-10,0.019469605692881,-0.677531130864722,-0.677531130864722,7.6068240554004,"AM","RD",TRUE
0.000978463194650539,1.17567136197742e-10,0.019469605692881,-0.677531130864722,-0.677531130864722,7.6068240554004,"AM","RD",TRUE
0.000978463194650539,1.17567136197742e-10,0.019469605692881,-0.677531130864722,-0.677531130864722,7.60682423925791,"AM","RD",TRUE
0.000978463194650539,1.17567136197742e-10,0.019469605692881,-0.677531130864722,-0.677531130864722,7.60682423925791,"AM","RD",TRUE
0.000978463194650539,1.17567136197742e-10,0.019469605692881,-0.677531130864722,-0.677531130864722,7.6068240554004,"AM","RD",TRUE
0.000978463194650539,0.00363442156524062,0.019469605692881,0.542292751608805,0.0111791525797671,14.0589753342361,"AM","RD",TRUE
0.000978463194650539,1.17567136197742e-10,0.019469605692881,-0.677531130864722,-0.677531130864722,7.6068240554004,"AM","RD",TRUE
0.000978463194650539,1.17567136197742e-10,0.019469605692881,-0.677531130864722,-0.677531130864722,7.60682423925791,"AM","RD",TRUE
0.000978463194650539,1.17567136197742e-10,0.019469605692881,-0.677531130864722,-0.677531130864722,7.60682423925791,"AM","RD",TRUE
0.000978463194650539,1.17567136197742e-10,0.019469605692881,-0.677531130864722,-0.677531130864722,7.60682423925791,"AM","RD",TRUE
0.000978463194650539,1.17567136197742e-10,0.019469605692881,-0.677531130864722,-0.677531130864722,7.6068240554004,"AM","RD",TRUE
0.000978463194650539,1.17567136197742e-10,0.019469605692881,-0.677531130864722,-0.677531130864722,7.6068240554004,"AM","RD",TRUE
0.000978463194650539,1.17567136197742e-10,0.019469605692881,-0.677531130864722,-0.677531130864722,7.6068240554004,"AM","RD",TRUE
0.000978463194650539,1.17567136197742e-10,0.019469605692881,-0.677531130864722,-0.677531130864722,7.6068240554004,"AM","RD",TRUE
0.000978463194650539,1.17567136197742e-10,0.019469605692881,-0.677531130864722,-0.677531130864722,7.6068240554004,"AM","RD",TRUE
0.000978463194650539,1.17567136197742e-10,0.019469605692881,-0.677531130864722,-0.677531130864722,7.60682444150117,"AM","RD",TRUE
0.000978463194650539,1.17567136197742e-10,0.019469605692881,-0.677531130864722,-0.677531130864722,7.6068240554004,"AM","RD",TRUE
0.000978463194650539,0.000245843957769953,0.019469605692881,-45.2136764392782,-0.75424125709234,7.60899020153806,"NMAM","RD",TRUE
0.000978463194650539,1.17567136197742e-10,0.019469605692881,-0.677531130864722,-0.677531130864722,7.6068240554004,"AM","RD",TRUE
0.000978463194650539,1.17567136197742e-10,0.019469605692881,-0.677531130864722,-0.677531130864722,7.6068240554004,"AM","RD",TRUE
0.000978463194650539,1.17567136197742e-10,0.019469605692881,-0.677531130864722,-0.677531130864722,7.6068240554004,"AM","RD",TRUE
0.000978463194650539,1.17567136197742e-10,0.019469605692881,-0.677531130864722,-0.677531130864722,7.6068240554004,"AM","RD",TRUE
0.000978463194650539,0.00363442156524062,0.019469605692881,0.542292751608805,0.0111791873495094,14.0589758829829,"AM","RD",TRUE
0.000978463194650539,1.17567136197742e-10,0.019469605692881,-0.677531130864722,-0.677531130864722,7.60682423925791,"AM","RD",TRUE
0.000978463194650539,1.17567136197742e-10,0.019469605692881,-0.677531130864722,-0.677531130864722,7.60682423925791,"AM","RD",TRUE
0.000978463194650539,1.17567136197742e-10,0.019469605692881,-0.677531130864722,-0.677531130864722,7.6068240554004,"AM","RD",TRUE
0.000978463194650539,1.17567136197742e-10,0.019469605692881,-0.677531130864722,-0.677531130864722,7.60682423925791,"AM","RD",TRUE
0.000978463194650539,1.17567136197742e-10,0.019469605692881,-0.677531130864722,-0.677531130864722,7.60682423925791,"AM","RD",TRUE
0.000978463194650539,1.17567136197742e-10,0.019469605692881,-0.677531130864722,-0.677531130864722,7.60682423925791,"AM","RD",TRUE
0.000978463194650539,1.17567136197742e-10,0.019469605692881,-0.677531130864722,-0.677531130864722,7.6068240554004,"AM","RD",TRUE
0.000978463194650539,0.000245843957769953,0.019469605692881,-45.2136764392782,-0.780409476408377,7.60960357819585,"NMAM","RD",TRUE
0.000978463194650539,1.17567136197742e-10,0.019469605692881,-0.677531130864722,-0.677531130864722,7.6068240554004,"AM","RD",TRUE
0.000978463194650539,1.17567136197742e-10,0.019469605692881,-0.677531130864722,-0.677531130864722,7.6068240554004,"AM","RD",TRUE
0.000978463194650539,1.17567136197742e-10,0.019469605692881,-0.677531130864722,-0.677531130864722,7.6068240554004,"AM","RD",TRUE
0.000978463194650539,1.17567136197742e-10,0.019469605692881,-0.677531130864722,-0.677531130864722,7.6068240554004,"AM","RD",TRUE
