"rates","alpha","sigma.sq","theta","expected_mean","expected_var","tip_state","trait","cd"
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874535409755903,17184394366.1432,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874531567747236,16507368706.3181,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874531567747236,16507368706.3181,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874530868418027,381156860.756201,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874533486550264,25824307496.3184,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874532433311638,13990613049.2462,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874532433311638,13990613049.2462,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874532736637914,30469830982.295,"NMAM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874531885037115,16451537968.6651,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874531885037115,16451537968.6651,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874538395205748,10795486105.2549,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874531204684824,36610711666.6485,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874531005045492,18784209382.0249,"NM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.87453086441844,1222217291.03485,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874531594546115,13682410640.3029,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874531594546115,13682410640.3029,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874531163508409,14600831076.5296,"AM","RD",TRUE
