"","rates","alpha","sigma.sq","theta","expected_mean","expected_var","tip_state","trait","cd"
"Symphyotrichum_ciliolatum1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Symphyotrichum_puniceum1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Symphyotrichum_laeve1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Symphyotrichum_novae-angliae1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Symphyotrichum_ericoides1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Heterotheca_villosa1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Solidago_ptarmicoides1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Solidago_nemoralis1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Solidago_decurrens1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Solidago_speciosa1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Solidago_rigida1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Solidago_missouriensis1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Solidago_canadensis1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Gutierrezia_sarothrae1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Erigeron_glabellus1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Erigeron_pumilus1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Erigeron_canadensis1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Doellingeria_umbellata1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Aster_lanceolatus1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Aster_laevis1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Aster_tataricus1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Doellingeria_scabra1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Olearia_avicenniaefolia1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Olearia_rani1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Artemisia_igniaria1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Artemisia_codonocephala1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Artemisia_barrelieri1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Artemisia_halodendron1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Artemisia_frigida1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Artemisia_mongolica1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Artemisia_ludoviciana1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Artemisia_cana1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Achillea_millefolium1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Leucanthemum_vulgare1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Crepis_foetida1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Crepis_tectorum1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Crepis_sancta1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Taraxacum_campylodes1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Picris_hieracioides1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Hypochaeris_radicata1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Nabalus_tatarinowii1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Launaea_arborescens1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Lactuca_tatarica1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Pilosella_peleteriana1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Pilosella_officinarum1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Cichorium_intybus1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Tragopogon_dubius1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Vernonia_fasciculata1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Arctotheca_calendula1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Centaurea_pectinata1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Saussurea_nivea1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Saussurea_mongolica1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Saussurea_amurensis1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Atractylis_humilis1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Adenocaulon_himalaicum1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Campanula_rotundifolia1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Carpodetus_serratus1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Musineon_divaricatum1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Zizia_aurea1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Tordylium_maximum1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Daucus_carota1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Sanicula_orthacantha1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Astrantia_minor1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Dendropanax_dentiger1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Eleutherococcus_senticosus1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Macropanax_undulatus1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Hedera_helix1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Schefflera_minutistellata1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Schefflera_heptaphylla1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Neopanax_arboreus1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Neopanax_colensoi1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Pseudopanax_crassifolius1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Raukaua_simplex1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Schefflera_digitata1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Pittosporum_eugenioides1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Pittosporum_tenuifolium1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Pennantia_corymbosa1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Abelia_biflora1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Lonicera_chrysantha1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Lonicera_maackii1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Symphoricarpos_occidentalis1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Viburnum_dentatum1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Viburnum_tinus1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Sambucus_williamsii1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Sambucus_canadensis1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Quintinia_serrata1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Ilex_macropoda1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Ilex_verticillata1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Ilex_opaca1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Ilex_pedunculosa1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Hedeoma_hispida1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Monarda_fistulosa1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Pycnanthemum_virginianum1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Clinopodium_nepeta1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Thymus_mastichina1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Thymus_hyemalis1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Thymus_dolomiticus1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Prunella_vulgaris1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Agastache_foeniculum1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Salvia_chinensis1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Rosmarinus_officinalis1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Lavandula_multifida1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Teucrium_charidemi1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Teucrium_chamaedrys1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Teucrium_fruticans1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Lamium_album1",0.00172641682531579,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"NMAM","RD",FALSE
"Ballota_hirsuta1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Phlomoides_umbrosa1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Phlomis_purpurea1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Sideritis_pusilla1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Vitex_lucens1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Orthocarpus_luteus1",0.00172636687436442,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"NM","RD",FALSE
"Strobilanthes_villosum1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Strobilanthes_dimorphotricha1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Rungia_pectinata1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Handroanthus_guayacan1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Tanaecium_pyramidatum1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Catalpa_bignonioides1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Verbena_hastata1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Verbascum_thapsus1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Veronica_persica1",0.00172641682531579,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"NMAM","RD",FALSE
"Veronica_spuria1",0.00172641682531579,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"NMAM","RD",FALSE
"Veronicastrum_virginicum1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Plantago_varia1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Plantago_lanceolata1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Plantago_patagonica1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Penstemon_grandiflorus1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Penstemon_nitidus1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Penstemon_procerus1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Penstemon_confertus1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Olea_rosea1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Olea_europaea1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Chionanthus_mildbraedii1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Chionanthus_virginicus1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Phillyrea_angustifolia1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Phillyrea_latifolia1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Osmanthus_didymopetalus1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Nestegis_lanceolata1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Fraxinus_mandshurica1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Fraxinus_angustifolia1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Fraxinus_excelsior1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Fraxinus_chinensis1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Fraxinus_nigra1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Fraxinus_americana1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Syringa_reticulata1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Jasminum_fruticans1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Galium_boreale1",0.00172641682531579,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"NMAM","RD",FALSE
"Galium_aparine1",0.00172641682531579,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"NMAM","RD",FALSE
"Rubia_peregrina1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Saprosma_ternatum1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Serissa_japonica1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Coprosma_lucida1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Coprosma_linariifolia1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Coprosma_rhamnoides1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Coprosma_ciliata1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Coprosma_foetidissima1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Psychotria_asiatica1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Catunaregam_spinosa1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Aidia_oxyodonta1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Coffea_arabica1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Diplospora_dubia1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Hypobathrum_racemosum1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Wendlandia_uvariifolia1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Alseis_blackiana1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Pertusadina_metcalfii1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Adina_pilulifera1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Chomelia_psilocarpa1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Asclepias_tuberosa1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Asclepias_syriaca1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Asclepias_incarnata1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Nerium_oleander1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Trachelospermum_axillare1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Alstonia_scholaris1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Gentiana_andrewsii1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Solanum_americanum1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Physalis_virginiana1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Withania_frutescens1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Merremia_umbellata1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Apodytes_dimidiata1",0.00172643610247875,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"AM","RD",FALSE
"Arbutus_unedo1",0.00172638548091218,0.172946227916032,0.0817729041507878,-1.08555368521162,-1.08555368521162,0.2364113565563,"EcM","RD",FALSE
