"shifts","delta_rd","delta_srl"
"AM_to_AM",-0.158346637874515,0.47188789868278
"AM_to_AM",-0.0711272815611412,-1.22267263378731
"AM_to_AM",0.103396928770795,-0.179918481904484
"AM_to_AM",-0.607328813250551,1.44912415608767
"AM_to_AM",0.469895555692677,-1.30642944762981
"AM_to_AM",0.737990600024579,-1.9930029302567
"AM_to_AM",0.0470655118064589,-0.276138310235901
"AM_to_AM",-0.145913366062596,1.07396608669668
"AM_to_AM",-0.444860191898989,-0.0682806654360957
"AM_to_AM",0.0141595918125228,-0.326121404209012
"AM_to_AM",0.355987458253215,-0.933156262764314
"AM_to_AM",0.0931808936621998,-0.0503009198088336
"AM_to_AM",0.171117571570703,-0.540151656775124
"AM_to_AM",0.241040376076217,-0.734201125823288
"AM_to_AM",-0.274337942765281,3.07298839178667
"AM_to_AM",0.271299195809601,-0.461449890512544
"AM_to_AM",-0.611854858562998,0.939672349857126
"AM_to_NM",-0.465251384371123,0.806140957232603
"AM_to_AM",0.171255294779357,-1.1906934188227
"AM_to_AM",0.0303714797150205,-0.103317729256663
"AM_to_AM",0.808957438605196,-1.96914426627793
"AM_to_AM",-0.48626632782891,0.871413331547489
"AM_to_AM",-0.046889195546026,0.0693214401037747
"AM_to_AM",-0.0161523641618441,0.000501854904599863
"AM_to_AM",0.00639982873012868,-0.0812196508340781
"AM_to_AM",0.00907039626860495,-0.0196606466483491
"AM_to_AM",0.0839241196389551,-0.220466982657747
"AM_to_AM",0.147961579670991,-0.667096900741335
"AM_to_AM",-0.130329962582371,0.122659759555955
"AM_to_AM",-0.14330512721731,0.513656571582525
"AM_to_AM",-0.30498620118778,0.705294540944109
"AM_to_AM",0.200275586008812,-0.32997443450043
"AM_to_AM",0.155188086936948,-0.80161213288879
"AM_to_AM",0.382404971276686,-0.928004039909368
"AM_to_AM",-0.0325543716851349,0.296881871682261
"AM_to_AM",0.572140438238437,-1.07446654066047
"AM_to_AM",-0.628617549456452,1.5895135103204
"AM_to_AM",-0.0759681559735441,0.245471960702537
"AM_to_AM",0.00368683691406646,-0.000233883234526555
"AM_to_AM",0.18380748525299,-0.229448716072211
"AM_to_AM",0.157920534510099,-0.10502454637329
"AM_to_AM",0.779105286731297,-1.29518766783105
"AM_to_AM",-0.00815499487441329,0.0202605987925537
"AM_to_AM",0.0283170127397543,-0.0441307057391072
"AM_to_AM",0.191614067247008,-1.12658739285022
"AM_to_AM",0.030677681070076,0.780156368385526
"AM_to_AM",-0.669544521087509,1.43138266075598
"AM_to_AM",0.0605067712869709,-0.257036721114391
"AM_to_AM",-0.0839652056099673,0.629980629417406
"AM_to_AM",0.122608631429041,-0.794140429285968
"AM_to_AM",-0.337827982233575,0.51747873478073
"AM_to_AM",-0.0390074237579908,0.149960904530894
"AM_to_AM",-0.318169159341881,0.226782678487748
"AM_to_AM",0.257440491137006,0.00668380398135104
"AM_to_AM",-0.20225646785638,0.0791593020458179
"AM_to_AM",-0.111422042860995,0.0981409359535887
"AM_to_AM",0.196384660382652,0.220869012784802
"AM_to_AM",-0.296234561441351,-0.132920860936613
"AM_to_AM",-0.120007854037964,0.0736491259402081
"AM_to_AM",-0.00640167364204436,0.0280150374024615
"AM_to_AM",-0.0310336001031057,-0.00504091447721944
"AM_to_AM",-0.300088729728449,0.384657780189599
"AM_to_AM",-0.00929752883228008,0.0321276170956688
"AM_to_AM",-0.0236631607935605,0.0547627257625107
"AM_to_AM",0.0176154884572021,0.00472303607771973
"AM_to_AM",-0.361604877237004,0.399678470018152
"AM_to_AM",0.210940627651998,-0.201539785744443
"AM_to_AM",0.106764848902295,-0.166094832264057
"AM_to_AM",0.056593640951444,-0.942367622216681
"AM_to_AM",0.0461207753839863,0.782574076609303
"AM_to_AM",-0.0145267644068279,0.139624187396843
"AM_to_AM",-0.0367627244914964,0.0578456590221488
"AM_to_AM",-0.211276908251061,1.33094637093799
"AM_to_AM",-0.109702657385597,0.294172626186581
"AM_to_AM",0.058917670891684,0.0257491959932885
"AM_to_AM",0.0666822907681964,-1.09965285504021
"AM_to_AM",0.133186793152672,0.0198669110116692
"AM_to_AM",-0.11684430382644,-0.289369725612436
"AM_to_AM",-0.0229454410744275,0.281925691272179
"AM_to_AM",0.0259615497772578,-0.022264128558664
"AM_to_AM",-0.00415263967669888,0.00365732191941559
"AM_to_AM",-0.0422951658903352,-0.00222518273703898
"AM_to_AM",0.126680021848478,-0.504297586672759
"AM_to_AM",-0.595242691546631,0.479646127294726
"AM_to_AM",0.420831944508474,0.106164442260436
"AM_to_AM",0.113022039104435,-0.0991049544303126
"AM_to_AM",-0.0274011631233679,0.059148927336715
"AM_to_AM",-0.0110913836198026,-0.00676945156177666
"AM_to_AM",0.0063573963841157,-0.00598636098769356
"AM_to_AM",0.0563223057957956,-0.233236484977509
"AM_to_AM",-0.0106014035691413,0.061967583818801
"AM_to_AM",-0.00515733154804088,0.0289980677350137
"AM_to_AM",0.0516131652760257,0.0868044768195588
"AM_to_AM",-0.0232184002262883,0.163474368807929
"AM_to_AM",0.0423825768624349,-0.0598884152443939
"AM_to_AM",0.0551976383906663,-0.250962893430392
"AM_to_AM",-0.0148573468077777,-0.0911511157357068
"AM_to_AM",0.00971940848217168,-0.0357475220352503
"AM_to_AM",-0.0168549097137871,0.242362745436679
"AM_to_AM",0.0962506723364391,-0.747264012249512
"AM_to_AM",0.0130491050302521,-0.117619999552148
"AM_to_AM",0.227043918654939,-0.375257784789254
"AM_to_AM",-0.121654139891593,0.0926371550634082
"AM_to_AM",0.00575330741970137,-0.151697697092859
"AM_to_AM",-0.0866200127113139,0.213276049660569
"AM_to_AM",0.0371521796885008,-0.241477293837455
"AM_to_AM",-0.0633292667718328,0.546421446379643
"AM_to_AM",2.22044604925031e-16,-4.44089209850063e-16
"AM_to_AM",-0.0481153972566333,-0.842748193636479
"AM_to_AM",-0.240444967718657,1.72581448305213
"AM_to_AM",0.155212779351859,0.267491490924809
"AM_to_AM",0.270987264080089,-1.45209502121357
"AM_to_AM",-0.317418970135038,0.389581761053123
"AM_to_AM",0.0132366324343618,-0.0129952865483864
"AM_to_AM",0.624580488489954,-1.7968432312765
"AM_to_AM",-0.35577754798906,1.53294142285355
"AM_to_AM",-0.122661759582692,0.935133740371668
"AM_to_AM",-0.0316216175981381,0.124511895774391
"AM_to_AM",0.0131356630194339,0.0802995684886167
"AM_to_AM",-0.101808959822057,0.478455358421257
"AM_to_AM",-0.185946354452049,1.69734201651524
"AM_to_AM",0.00690002258958533,-0.0702640065195723
"AM_to_AM",0.16796942525838,-1.82165388870984
"AM_to_AM",-0.0246985284871218,0.36270399483633
