"rx","ry","rxy","corr","rx.hat","ry.hat","rxy.hat","corr.hat","rx0.hat","ry0.hat","LR","kx","ky","tree.index","tree.size"
0.00547742628828456,0.00376573057319563,0,0,0.00438490159995225,0.00256587560582198,0.000212598991720857,0.0594835786031115,0.00459829029627668,0.00277812632755333,0.573747126425502,3,4,5,419
0.00411548727521994,0.00633151888495376,0,0,0.003635554491354,0.00598752221709355,0,0,0.00363552202786051,0.00598743777272044,5.011656867282e-09,3,4,6,276
0.00126630377699075,0.00538179105221069,0,0,0.00100591147816764,0.00400188077433178,0.000277377628460844,0.118365441067702,0.00128429057177801,0.00427792129984019,1.84733559423114,3,5,6,276
0.00411548727521994,0.00569836699645838,0,0,0.00399749944525729,0.00674887402141075,0,0,0.00399746795593415,0.00674553748400514,4.32325219890117e-06,4,2,6,276
0.00348233538672457,0.00411548727521994,0,0,0.00264069643307769,0.00169146958512922,0.000284324922727408,0.118271341328868,0.00291936299558314,0.00195530607762855,1.35460799049085,5,2,6,276
0.00158287972123844,0.00316575944247688,0,0,0.00161749234143636,0.00325196164674529,0,0,0.00161746324860395,0.00325187515158324,9.2646246230288e-09,2,5,6,276
0.005065215107963,0.00474863916371532,0,0,0.00459419918636964,0.00561949585972034,0,0,0.00459381982919997,0.00561879071579994,3.57664077910158e-07,4,5,6,276
0.00379891133097225,0.00284918349822919,0,0,0.00455670226018144,0.00290614718308085,3.36342342117431e-05,0.00915591521865535,0.00458922417328529,0.00293965795797236,0.00314637850357258,5,3,6,276
0.000949727832743063,0.00411548727521994,0,0,0.000317908376478006,0.00531184580137488,0,0,0.000317908679442977,0.00531096893870845,4.90526247176604e-07,2,4,6,276
0.00443206321946763,0.00443206321946763,0,0,0.00456107315587411,0.00492277480306481,0.000110314567610166,0.0227505860515233,0.00466526157986477,0.00503157200396821,0.0856660195982499,3,4,6,276
0.00189945566548613,0.0025326075539815,0,0,0.00263247938581871,0.00299504869774182,0,0,0.00263212158528578,0.00299418531344901,8.7004775650712e-07,2,2,6,276
0.00186593591926726,0.00186593591926726,0,0,0.00142583868461298,0.00144071630277953,0,0,0.00142581884808666,0.00144065566391646,1.15205125439388e-08,3,2,7,252
0.00233241989908407,0.00233241989908407,0,0,0.00191391237829107,0.00142804634031432,0,0,0.00191388435518482,0.00142802116006519,3.5585969726526e-09,5,3,7,252
0.00466483979816815,0.00396511382844292,0,0,0.00379707543957339,0.00293423345786366,0.000205580851417042,0.0579904566724652,0.00397969322056962,0.0031408946856544,0.859554837894052,3,4,7,252
0.00163269392935885,0.000699725969725222,0,0,0.000944332889082834,0.000950853642118053,0,0,0.000944329656477366,0.000950842280117764,6.12516259934637e-10,3,2,7,252
0.0032653878587177,0.00373187183853452,0,0,0.00318650346755137,0.00435844564998117,0,0,0.00318645271617837,0.00435788410823412,2.76848936664464e-07,3,3,7,252
0.00163269392935885,0.00279890387890089,0,0,0.000945610910789906,0.00249566407808562,0,0,0.000945610895809616,0.00249551761760984,3.97329529278068e-08,3,2,7,252
0.00116620994954204,0.000699725969725222,0,0,0.00290563194706227,0.000471206412294347,0,0,0.00290540611280326,0.000471205129342965,7.2155472707891e-08,4,2,7,252
0.00116620994954204,0.00116620994954204,0,0,0.000945655549640497,0.00120910441445391,0,0,0.000945652777720803,0.00120900842584795,3.10135988002003e-08,3,2,7,252
0.00139945193945044,0.00209917790917567,0,0,0.00192920057529446,0.00215888502505009,0,0,0.00192911255608156,0.00215880435579222,2.89930710550834e-08,3,4,7,252
0.00139945193945044,0.000932967959633629,0,0,0.00119446419284363,0.00121539586360326,0,0,0.00119441579901137,0.00121534291866216,1.74140382114274e-08,2,2,7,252
0.00193538291697739,0.00241922864622173,0,0,0.00147422341920196,0.00147348393150186,0,0,0.00147421220888526,0.0014734760241302,2.68627786681463e-10,3,3,8,171
0.00967691458488694,0.00919306885564259,0,0,0.00546946556388463,0.00714735984480706,0.000673169734332697,0.0971245757727819,0.00612746682344381,0.00782401809731657,1.12373192576922,3,5,8,171
0.00193538291697739,0.00919306885564259,0,0,0.00462749462309636,0.00839717253203621,0,0,0.00462739708257064,0.00839597284960388,3.13716128630404e-07,4,3,8,171
0.00677384020942086,0.00241922864622173,0,0,0.00772379754242058,0.00196050835371382,0,0,0.00772358865591879,0.00196050827708768,1.29116699554288e-08,5,5,8,171
0.00677384020942086,0.00967691458488694,0,0,0.00663330063306062,0.00826825992465962,0,0,0.00663319565339494,0.00826796187195273,2.74511648967746e-08,5,5,8,171
0.00677384020942086,0.00338692010471043,0,0,0.0061388440054565,0.00299760985000567,0,0,0.00613867266856246,0.00299760170304481,1.09246798274398e-08,3,3,8,171
0.00870922312639824,0.00290307437546608,0,0,0.00741424677896025,0.0031995661268517,0.000275782758014983,0.0533462507423386,0.00769669204400252,0.00347608160637257,0.427856210876286,5,4,8,171
0.00919306885564259,0.00967691458488694,0,0,0.00349634054916164,0.00246752618554695,0,0,0.00349611971039983,0.00246749369096114,2.83996826055954e-08,5,4,8,171
