"rx","ry","rxy","corr","rx.hat","ry.hat","rxy.hat","corr.hat","rx0.hat","ry0.hat","LR","kx","ky","tree.index","tree.size"
0.00650858519537578,0.00278939365516105,0.00743838308042946,0.622799155329218,0.00676439556370852,0.00301837232914457,0.00714610419476355,0.600973703350531,0.013592795128315,0.0101209704653233,56.5165226956227,3,2,1,355
0.00511388836779525,0.00232449471263421,0.000929797885053682,0.209656967344384,0.00418388566880395,0.00195002022971656,0.00103487183139309,0.262203625210114,0.00523536313193228,0.0028872762652451,8.56862647813389,4,2,1,355
0.00232449471263421,0.00325429259768789,0.00278939365516105,0.501745206004254,0.00363332287923022,0.00247565020112643,0.00405683200790137,0.572374612840959,0.00779816940901785,0.00646651817985308,49.7383541886089,3,2,1,355
0.000929797885053682,0.00650858519537578,0.00464898942526841,0.58925565098879,0,0.00791950504478436,0.00615135275758114,0.66118810123513,0.00622536888973145,0.0147400158598078,69.559798738708,5,2,1,355
0.00511388836779525,0.00418409048274157,0.00557878731032209,0.546018906231948,0.0040263507997013,0.00540187482995053,0.0038435889790053,0.450595534458017,0.00797112352449659,0.00932362626524187,29.4712698496049,2,5,1,355
0.00604368625284893,0.00464898942526841,0.00929797885053682,0.635641726163728,0.00512108848593687,0.00518684552478662,0.00859726044412121,0.625201281090918,0.0137861652106519,0.013904267299974,69.6393953078732,3,5,1,355
0.00232449471263421,0.00929797885053682,0.00743838308042946,0.581914373962646,0.00211082209002079,0.0134702249714584,0.00922202929827778,0.575066514896838,0.0114219888222419,0.0229916298724305,60.4352520609593,5,3,1,355
0.00836818096548314,0.00511388836779525,0.00418409048274157,0.387298334620742,0.00843146890198403,0.0059225150984643,0.00103415571671382,0.127441411113889,0.00934868673528208,0.00687774381125831,2.74937242258738,2,2,1,355
0.00743838308042946,0.00883307990800998,0.00418409048274157,0.340168025708305,0.00529132632344188,0.00938092709253043,0.00690556218163516,0.489960167606166,0.0119863390973012,0.0153123855098842,37.7605454698389,4,2,1,355
0.00418409048274157,0.00557878731032209,0.00557878731032209,0.534522483824849,0.00426863978701941,0.00741129508089038,0.0060972622560749,0.515260487246041,0.0103663055985846,0.0133372762113173,43.2418587411354,3,4,1,355
0.00936329207828502,0.01872658415657,0.01872658415657,0.577350269189626,0.0107884518094025,0.0186314553678161,0.0173046651064195,0.544625084503474,0.0277812438105457,0.0351188372067141,18.1441035162854,3,4,2,119
0.0117041150978563,0.0152153496272132,0.0175561726467844,0.566946709513841,0.0098607425698202,0.0157284044692361,0.0184293273138889,0.592854282365245,0.0286321269397163,0.0341262295469223,29.112947572644,4,5,2,119
0.0210674071761413,0.0105337035880706,0.00936329207828502,0.380521195323595,0.0260919669176642,0.00768826407005395,0.00743346934872722,0.330144105139476,0.0327697856307441,0.0150664733447269,8.16683514963654,3,5,2,119
0.0128745266076419,0.00234082301957125,0.0128745266076419,0.650443635587991,0.0078162540002995,0,0.0186838652049974,0.839671570104354,0.0278129880700483,0.0194192789184885,68.2060833917685,5,3,2,119
0.00351123452935688,0.0222378186859269,0.0117041150978563,0.515026202624605,7.58370189704558e-07,0.0315516273604702,0.0085833946691483,0.462432770949502,0.00861143509544839,0.0393309514709675,13.7870526122417,4,4,2,119
0.00585205754892814,0.00234082301957125,0.0105337035880706,0.725240667622842,0.00383286221145777,0.00119384257413147,0.0151607795316863,0.860195476471017,0.0215398942738487,0.016891715687898,54.9845012030764,2,3,2,119
0.00585205754892814,0.00936329207828502,0.0175561726467844,0.699378606180235,0.00504287069400316,0.00798944185713081,0.0158737873777386,0.710509360337579,0.0215112751870128,0.025201008675414,38.5597841356468,2,2,2,119
0.01872658415657,0.0198969956663557,0.00585205754892814,0.232621052599618,0.0203254948397764,0.0260591664726961,0.0090810297788513,0.282495255392244,0.0292198234782963,0.0345320731293304,4.3761385990062,5,2,2,119
0.00936329207828502,0.00819288056849939,0.01872658415657,0.681005224606999,0.00424076809304741,0.00245552381820417,0.0205804305323012,0.86067656155852,0.0249993027916964,0.0226038225465022,62.6369740952527,4,2,2,119
0.0198969956663557,0.00936329207828502,0.0163857611369988,0.536087706747238,0.0138835711421193,0.00936900717406692,0.0126984438878253,0.52430073743238,0.0268656923298182,0.0219792856629738,23.9476515827072,4,5,2,119
0.00109289923551265,0.00491804655980691,0.00519127136868507,0.651311611681508,0.00149146629938493,0.00461722670782996,0.00747665533936513,0.717916196854615,0.00901931019061237,0.0122849999047354,100.151460605961,4,4,3,299
0.00327869770653794,0.00409837213317243,0.00136612404439081,0.27116307227332,0.00305564505318398,0.0046221728493713,0.00117304486903498,0.236960973633865,0.00423786595820413,0.00584847494080577,11.0051742788427,5,3,3,299
0.00273224808878162,0.00519127136868507,0.000546449617756323,0.125988157669742,0.00307954107669557,0.00470417273214826,0.000176736869474017,0.0443318690824011,0.00324855297627032,0.00487845899306714,0.380658420609507,2,3,3,299
0.00300547289765978,0.00136612404439081,0.00218579847102529,0.509027810380622,0.00111432485466476,0.00173564375058066,0.00227682949441174,0.61723515741641,0.00342234997147992,0.00413983407562654,45.6628657741651,3,2,3,299
0.00519127136868507,0.00245902327990346,0.00491804655980691,0.5694947974515,0.00440477630619724,0.00404635841903029,0.00591283240923775,0.583302739199019,0.0102690104499084,0.0100314970046383,66.2355379345798,4,3,3,299
0.00546449617756323,0.000546449617756323,0.0035519225154161,0.584306547468143,0.0047973916968694,5.86998293077015e-08,0.00394661891235362,0.671821701803861,0.00830506611667654,0.00400534229513208,60.8018647106992,5,3,3,299
0.00245902327990346,0.00327869770653794,0.00191257366214713,0.401477534273483,0.0033497206103737,0.00344574109913492,0.00296152131825873,0.46571603719027,0.00629076705129216,0.00649542910644196,29.6920573677764,3,3,3,299
0.00218579847102529,0.000546449617756323,0.00409837213317243,0.75858260613626,0.00157038806478278,0.00121576401119506,0.00510588250153473,0.785938833875457,0.00666210094254597,0.00583392549849632,90.5761834902513,5,2,3,299
0.00491804655980691,0.00109289923551265,0.00109289923551265,0.301511344577764,0.00365545843159439,0.00147522691245736,0.00337436219365614,0.577919173328374,0.00688102321064213,0.0046718469035269,43.1380561176034,3,3,3,299
0.00464482175092875,0.00218579847102529,0.00300547289765978,0.476910483238266,0.00223468120323312,0.00186961734155109,0.00308361702016671,0.600799624025947,0.00519531480714712,0.00486012689370901,47.5508336922758,4,5,3,299
0.0152805999193052,0.012063631515241,0.0104551473132088,0.43429951810769,0.0125089702133275,0.0167677103684477,0.00769849825769928,0.346231616615106,0.0202699552419304,0.0251172146134871,20.3959132519363,3,4,4,239
0.00321696840406426,0.0160848420203213,0.00321696840406426,0.288675134594813,0.00173048569158028,0.0214172977830523,0.00635784784334268,0.42418219189613,0.00804681700012826,0.0253730291952299,18.0290086530032,2,2,4,239
0.0136721157172731,0.00241272630304819,0.00804242101016065,0.533760512683624,0.0124309179576754,0.000988877628335536,0.0049339508088341,0.486513041050496,0.0171417812933442,0.0059189644907604,21.9202816205353,2,3,4,239
0.00160848420203213,0.00321696840406426,0.012867873616257,0.843274042711568,0.00393457272835604,0.00124981145649717,0.0147725326064096,0.853274240003705,0.0180899978792147,0.0157109937409882,85.0051283214773,2,2,4,239
0.0112593894142249,0.0136721157172731,0.0144763578182892,0.537852874200477,0.00705309226442989,0.0127747400508212,0.00905564067960707,0.482900701030309,0.0160734859914435,0.020278680194708,23.2876842677077,5,2,4,239
0.00241272630304819,0.0136721157172731,0.00402121050508032,0.376889180722205,0.00474268179572876,0.0130277558900271,0.00468079550517308,0.362345235857178,0.00945482882971409,0.0179249617914221,19.3920377907527,3,4,4,239
0.00884666311117671,0.012063631515241,0.00402121050508032,0.279508497187474,0.0090035055004236,0.0127476176977942,0.00372628019385896,0.257315991344053,0.0127092516152163,0.0168268978787186,6.00910231776405,2,2,4,239
0.00402121050508032,0.0152805999193052,0.00804242101016065,0.479463301485384,0.0053574503049398,0.0196161412057089,0.00759657585365334,0.404603411964724,0.0131417331176231,0.0274442628582842,25.5628592512737,5,4,4,239
